exchange,coin,symbol,timestamp,best_bid,best_ask,mid_price,spread_bps
Hyperliquid,ETH,,2026-06-03T21:46:17.284608+00:00,1825.6,1825.7,1825.65,0.5477501163976469
Orderly,,PERP_ETH_USDC,2026-06-03T21:46:18.148354+00:00,1823.92,1823.93,1823.9250000000002,0.05482681579555576
Hyperliquid,ETH,,2026-06-03T21:47:17.341793+00:00,1829.3,1829.4,1829.35,0.5466422499802467
Orderly,,PERP_ETH_USDC,2026-06-03T21:47:18.030874+00:00,1827.97,1827.98,1827.975,0.05470534334436141
Hyperliquid,ETH,,2026-06-03T21:48:17.443796+00:00,1832.0,1832.1,1832.05,0.5458366310958165
Orderly,,PERP_ETH_USDC,2026-06-03T21:48:18.119076+00:00,1830.49,1830.5,1830.495,0.054630031767313784
Hyperliquid,ETH,,2026-06-03T21:49:17.594320+00:00,1843.5,1843.6,1843.55,0.5424317214065746
Orderly,,PERP_ETH_USDC,2026-06-03T21:49:18.374507+00:00,1841.37,1841.38,1841.375,0.05430724322975102
Hyperliquid,ETH,,2026-06-03T21:50:17.701921+00:00,1840.3,1840.4,1840.35,0.5433749015140404
Orderly,,PERP_ETH_USDC,2026-06-03T21:50:18.588040+00:00,1838.67,1838.68,1838.6750000000002,0.05438699063179139
Hyperliquid,ETH,,2026-06-03T21:51:17.845478+00:00,1841.7,1841.9,1841.8000000000002,1.0858942339018647
Orderly,,PERP_ETH_USDC,2026-06-03T21:51:18.594340+00:00,1839.42,1839.43,1839.4250000000002,0.05436481509162322
Hyperliquid,ETH,,2026-06-03T21:52:17.996043+00:00,1840.9,1841.0,1840.95,0.5431978054803718
Orderly,,PERP_ETH_USDC,2026-06-03T21:52:18.705547+00:00,1839.21,1839.22,1839.2150000000001,0.05437102241984164
Hyperliquid,ETH,,2026-06-03T21:53:18.074292+00:00,1839.6,1839.7,1839.65,0.5435816595555482
Orderly,,PERP_ETH_USDC,2026-06-03T21:53:18.809651+00:00,1837.66,1837.67,1837.665,0.05441688229351327
Hyperliquid,ETH,,2026-06-03T21:54:18.217866+00:00,1839.0,1839.1,1839.05,0.5437590060080425
Orderly,,PERP_ETH_USDC,2026-06-03T21:54:18.928009+00:00,1837.36,1837.37,1837.3649999999998,0.054425767335237726
Hyperliquid,ETH,,2026-06-03T21:55:18.277769+00:00,1841.2,1841.3,1841.25,0.5431093007462814
Orderly,,PERP_ETH_USDC,2026-06-03T21:55:18.984815+00:00,1839.78,1839.79,1839.7849999999999,0.05435417725435801
Hyperliquid,ETH,,2026-06-03T21:56:18.381621+00:00,1844.7,1844.8,1844.75,0.5420788724754522
Orderly,,PERP_ETH_USDC,2026-06-03T21:56:19.146291+00:00,1843.08,1843.09,1843.085,0.05425685738851385
Hyperliquid,ETH,,2026-06-03T21:57:18.469339+00:00,1847.8,1847.9,1847.85,0.5411694672193978
Orderly,,PERP_ETH_USDC,2026-06-03T21:57:19.353790+00:00,1846.12,1846.13,1846.125,0.05416751303524018
Hyperliquid,ETH,,2026-06-03T21:58:18.599427+00:00,1845.7,1845.8,1845.75,0.5417851821747748
Orderly,,PERP_ETH_USDC,2026-06-03T21:58:19.638467+00:00,1843.98,1843.99,1843.9850000000001,0.05423037606049346
Hyperliquid,ETH,,2026-06-03T21:59:18.699997+00:00,1847.3,1847.4,1847.35,0.5413159390485638
Orderly,,PERP_ETH_USDC,2026-06-03T21:59:19.694908+00:00,1846.5,1846.51,1846.505,0.05415636567456305
Hyperliquid,ETH,,2026-06-03T22:00:18.850592+00:00,1848.4,1848.5,1848.45,0.5409938056204335
Orderly,,PERP_ETH_USDC,2026-06-03T22:00:19.585814+00:00,1846.09,1846.1,1846.0949999999998,0.05416839328415334
Orderly,,PERP_ETH_USDC,2026-06-03T22:01:19.502736+00:00,1844.55,1844.56,1844.5549999999998,0.05421361791863569
Hyperliquid,ETH,,2026-06-03T22:02:19.062484+00:00,1848.0,1848.1,1848.05,0.541110900678602
Orderly,,PERP_ETH_USDC,2026-06-03T22:02:19.900643+00:00,1846.34,1846.35,1846.3449999999998,0.054161058740327
Hyperliquid,ETH,,2026-06-03T22:03:19.079992+00:00,1845.6,1845.7,1845.65,0.5418145368847638
Orderly,,PERP_ETH_USDC,2026-06-03T22:03:19.815910+00:00,1844.17,1844.18,1844.1750000000002,0.054224788862179046
Hyperliquid,ETH,,2026-06-03T22:04:19.225335+00:00,1843.5,1843.6,1843.55,0.5424317214065746
Orderly,,PERP_ETH_USDC,2026-06-03T22:04:20.028961+00:00,1841.74,1841.75,1841.745,0.054296333097094904
Hyperliquid,ETH,,2026-06-03T22:05:19.342704+00:00,1843.9,1844.0,1843.95,0.542314054068218
Orderly,,PERP_ETH_USDC,2026-06-03T22:05:20.095273+00:00,1842.68,1842.69,1842.685,0.054268635170910406
Hyperliquid,ETH,,2026-06-03T22:06:19.486953+00:00,1848.7,1848.8,1848.75,0.5409060175789536
Orderly,,PERP_ETH_USDC,2026-06-03T22:06:20.448295+00:00,1847.21,1847.22,1847.2150000000001,0.054135550003604906
Hyperliquid,ETH,,2026-06-03T22:07:19.531791+00:00,1845.2,1845.3,1845.25,0.5419319875350714
Orderly,,PERP_ETH_USDC,2026-06-03T22:07:20.355913+00:00,1843.72,1843.73,1843.725,0.05423802356637192
Hyperliquid,ETH,,2026-06-03T22:08:19.682871+00:00,1843.7,1843.9,1843.8000000000002,1.084716346675591
Orderly,,PERP_ETH_USDC,2026-06-03T22:08:20.468160+00:00,1842.31,1842.32,1842.315,0.05427953417298836
Hyperliquid,ETH,,2026-06-03T22:09:19.825080+00:00,1845.1,1845.2,1845.15,0.5419613581559029
Orderly,,PERP_ETH_USDC,2026-06-03T22:09:20.737178+00:00,1843.6,1843.61,1843.605,0.05424155391198714
Hyperliquid,ETH,,2026-06-03T22:10:19.972987+00:00,1844.5,1844.6,1844.55,0.5421376487485243
Orderly,,PERP_ETH_USDC,2026-06-03T22:10:20.788001+00:00,1843.4,1843.41,1843.4050000000002,0.054247438842744286
Hyperliquid,ETH,,2026-06-03T22:11:20.070499+00:00,1842.0,1842.1,1842.05,0.542873429059521
Orderly,,PERP_ETH_USDC,2026-06-03T22:11:20.745730+00:00,1840.59,1840.6,1840.5949999999998,0.05433025733521446
Hyperliquid,ETH,,2026-06-03T22:12:20.210537+00:00,1836.9,1837.0,1836.95,0.5443806309366561
Orderly,,PERP_ETH_USDC,2026-06-03T22:12:20.905630+00:00,1835.57,1835.58,1835.5749999999998,0.05447884177977422
Hyperliquid,ETH,,2026-06-03T22:13:20.303831+00:00,1838.0,1838.1,1838.05,0.5440548407274506
Orderly,,PERP_ETH_USDC,2026-06-03T22:13:21.242754+00:00,1836.93,1836.94,1836.935,0.054438507622702526
Hyperliquid,ETH,,2026-06-03T22:14:20.358628+00:00,1836.5,1836.6,1836.55,0.5444991968631894
Orderly,,PERP_ETH_USDC,2026-06-03T22:14:21.071615+00:00,1835.06,1835.36,1835.21,1.6346903079209165
Hyperliquid,ETH,,2026-06-03T22:15:20.509137+00:00,1835.4,1835.5,1835.45,0.5448255196268439
Orderly,,PERP_ETH_USDC,2026-06-03T22:15:21.238239+00:00,1834.0,1834.01,1834.005,0.05452547839286646
Hyperliquid,ETH,,2026-06-03T22:16:20.651873+00:00,1833.1,1833.2,1833.15,0.5455090963649261
Orderly,,PERP_ETH_USDC,2026-06-03T22:16:21.452898+00:00,1831.9,1831.91,1831.9050000000002,0.05458798354713211
Hyperliquid,ETH,,2026-06-03T22:17:20.792752+00:00,1831.0,1831.1,1831.05,0.5461347314377492
Orderly,,PERP_ETH_USDC,2026-06-03T22:17:21.562878+00:00,1829.5,1829.51,1829.505,0.054659593715190205
Hyperliquid,ETH,,2026-06-03T22:18:20.844203+00:00,1834.1,1834.2,1834.15,0.5452116784348958
Orderly,,PERP_ETH_USDC,2026-06-03T22:18:21.613800+00:00,1832.81,1832.82,1832.815,0.05456088039431642
Hyperliquid,ETH,,2026-06-03T22:19:20.976268+00:00,1833.0,1833.1,1833.05,0.5455388560045228
Orderly,,PERP_ETH_USDC,2026-06-03T22:19:21.880554+00:00,1831.41,1831.42,1831.415,0.054602588708681024
Hyperliquid,ETH,,2026-06-03T22:20:21.078703+00:00,1834.5,1834.6,1834.55,0.5450928020490532
Orderly,,PERP_ETH_USDC,2026-06-03T22:20:21.579859+00:00,1832.57,1832.58,1832.5749999999998,0.05456802586519464
Hyperliquid,ETH,,2026-06-03T22:21:21.229770+00:00,1827.9,1828.0,1827.95,0.5470609152324136
Orderly,,PERP_ETH_USDC,2026-06-03T22:21:21.847555+00:00,1826.82,1826.87,1826.8449999999998,0.2736959074248474
Hyperliquid,ETH,,2026-06-03T22:22:21.362952+00:00,1827.9,1828.0,1827.95,0.5470609152324136
Orderly,,PERP_ETH_USDC,2026-06-03T22:22:21.885089+00:00,1826.29,1826.3,1826.295,0.05475566652698991
Hyperliquid,ETH,,2026-06-03T22:23:21.514016+00:00,1828.2,1828.3,1828.25,0.546971147271484
Orderly,,PERP_ETH_USDC,2026-06-03T22:23:22.070823+00:00,1826.95,1826.96,1826.955,0.05473588566763224
Hyperliquid,ETH,,2026-06-03T22:24:21.645775+00:00,1833.2,1833.3,1833.25,0.5454793399695025
Orderly,,PERP_ETH_USDC,2026-06-03T22:24:22.185248+00:00,1831.48,1831.49,1831.4850000000001,0.05460050177856169
Hyperliquid,ETH,,2026-06-03T22:25:21.796465+00:00,1833.9,1834.0,1833.95,0.5452711360719161
Orderly,,PERP_ETH_USDC,2026-06-03T22:25:22.452077+00:00,1831.64,1831.65,1831.645,0.05459573225156023
Hyperliquid,ETH,,2026-06-03T22:26:21.901784+00:00,1831.2,1831.3,1831.25,0.5460750853237354
Orderly,,PERP_ETH_USDC,2026-06-03T22:26:22.553395+00:00,1829.34,1829.35,1829.3449999999998,0.054664374407183476
Hyperliquid,ETH,,2026-06-03T22:27:22.032644+00:00,1831.7,1831.8,1831.75,0.5459260270228418
Orderly,,PERP_ETH_USDC,2026-06-03T22:27:22.643468+00:00,1829.76,1829.77,1829.7649999999999,0.054651826873893125
Hyperliquid,ETH,,2026-06-03T22:28:22.166587+00:00,1830.4,1830.5,1830.45,0.5463137479849711
Orderly,,PERP_ETH_USDC,2026-06-03T22:28:22.833367+00:00,1828.38,1828.39,1828.3850000000002,0.05469307612997757
Hyperliquid,ETH,,2026-06-03T22:29:22.300503+00:00,1829.0,1829.1,1829.05,0.5467319100074304
Orderly,,PERP_ETH_USDC,2026-06-03T22:29:22.982903+00:00,1827.26,1827.27,1827.2649999999999,0.054726599590048
Hyperliquid,ETH,,2026-06-03T22:30:22.391553+00:00,1828.7,1828.8,1828.75,0.546821599452681
Orderly,,PERP_ETH_USDC,2026-06-03T22:30:23.400544+00:00,1827.24,1827.25,1827.245,0.05472719859674486
Hyperliquid,ETH,,2026-06-03T22:31:22.471948+00:00,1828.9,1829.1,1829.0,1.0934937124101591
Orderly,,PERP_ETH_USDC,2026-06-03T22:31:23.112371+00:00,1827.94,1827.95,1827.9450000000002,0.05470624116147316
Hyperliquid,ETH,,2026-06-03T22:32:22.485498+00:00,1832.0,1832.1,1832.05,0.5458366310958165
Orderly,,PERP_ETH_USDC,2026-06-03T22:32:23.210075+00:00,1830.58,1830.59,1830.585,0.05462734590303594
Hyperliquid,ETH,,2026-06-03T22:33:22.586095+00:00,1831.6,1831.7,1831.65,0.545955832173922
Orderly,,PERP_ETH_USDC,2026-06-03T22:33:23.125394+00:00,1830.05,1830.06,1830.0549999999998,0.054643166462160456
Hyperliquid,ETH,,2026-06-03T22:34:22.736663+00:00,1831.2,1831.5,1831.35,1.6381358014576928
Orderly,,PERP_ETH_USDC,2026-06-03T22:34:23.429928+00:00,1830.16,1830.17,1830.165,0.054639882196364294
Hyperliquid,ETH,,2026-06-03T22:35:22.787215+00:00,1832.0,1832.1,1832.05,0.5458366310958165
Orderly,,PERP_ETH_USDC,2026-06-03T22:35:23.410472+00:00,1830.59,1830.6,1830.5949999999998,0.05462704748997406
Hyperliquid,ETH,,2026-06-03T22:36:22.921092+00:00,1829.6,1829.7,1829.65,0.5465526193541739
Orderly,,PERP_ETH_USDC,2026-06-03T22:36:23.551651+00:00,1828.39,1828.4,1828.395,0.054692776998355966
Hyperliquid,ETH,,2026-06-03T22:37:23.066919+00:00,1826.3,1826.4,1826.35,0.5475401757611434
Orderly,,PERP_ETH_USDC,2026-06-03T22:37:23.714759+00:00,1823.91,1823.92,1823.915,0.054827116395176886
Hyperliquid,ETH,,2026-06-03T22:38:23.072397+00:00,1825.8,1825.9,1825.85,0.5476901169325872
Orderly,,PERP_ETH_USDC,2026-06-03T22:38:23.594301+00:00,1824.22,1824.23,1824.225,0.054817799339395665
Hyperliquid,ETH,,2026-06-03T22:39:23.205987+00:00,1827.1,1827.2,1827.15,0.5473004405776013
Orderly,,PERP_ETH_USDC,2026-06-03T22:39:23.778221+00:00,1825.72,1825.73,1825.725,0.054772761505653404
Hyperliquid,ETH,,2026-06-03T22:40:23.355891+00:00,1830.9,1831.0,1830.95,0.546164559381245
Orderly,,PERP_ETH_USDC,2026-06-03T22:40:23.985664+00:00,1829.37,1829.38,1829.375,0.05466347796497863
Hyperliquid,ETH,,2026-06-03T22:41:23.465043+00:00,1831.8,1831.9,1831.85,0.545896225128348
Orderly,,PERP_ETH_USDC,2026-06-03T22:41:24.169647+00:00,1830.53,1830.54,1830.5349999999999,0.05462883801725127
Hyperliquid,ETH,,2026-06-03T22:42:23.557950+00:00,1834.7,1835.1,1834.9,2.1799553109153824
Orderly,,PERP_ETH_USDC,2026-06-03T22:42:24.406169+00:00,1832.89,1832.9,1832.895,0.05455849898652626
Hyperliquid,ETH,,2026-06-03T22:43:23.673500+00:00,1831.0,1831.1,1831.05,0.5461347314377492
Orderly,,PERP_ETH_USDC,2026-06-03T22:43:24.212867+00:00,1829.26,1829.27,1829.2649999999999,0.054666765066794076
Hyperliquid,ETH,,2026-06-03T22:44:23.786159+00:00,1830.3,1830.4,1830.35,0.5463435954879473
Orderly,,PERP_ETH_USDC,2026-06-03T22:44:24.315805+00:00,1828.78,1828.79,1828.7849999999999,0.05468111341678167
Hyperliquid,ETH,,2026-06-03T22:45:23.927169+00:00,1830.6,1830.7,1830.65,0.5462540627653371
Orderly,,PERP_ETH_USDC,2026-06-03T22:45:24.746162+00:00,1828.31,1828.32,1828.315,0.05469517014295078
Hyperliquid,ETH,,2026-06-03T22:46:24.060105+00:00,1827.7,1827.8,1827.75,0.5471207769110056
Orderly,,PERP_ETH_USDC,2026-06-03T22:46:24.647603+00:00,1826.43,1826.44,1826.435,0.05475146939251003
Hyperliquid,ETH,,2026-06-03T22:47:24.195232+00:00,1825.5,1825.6,1825.55,0.5477801210589086
Orderly,,PERP_ETH_USDC,2026-06-03T22:47:24.860164+00:00,1824.25,1824.26,1824.255,0.05481689785688352
Hyperliquid,ETH,,2026-06-03T22:48:24.203049+00:00,1826.2,1826.3,1826.25,0.5475701574259223
Orderly,,PERP_ETH_USDC,2026-06-03T22:48:24.845631+00:00,1824.92,1824.93,1824.9250000000002,0.054796772470051665
Hyperliquid,ETH,,2026-06-03T22:49:24.304331+00:00,1827.9,1828.0,1827.95,0.5470609152324136
Orderly,,PERP_ETH_USDC,2026-06-03T22:49:24.969210+00:00,1826.35,1826.36,1826.355,0.054753867676278184
Hyperliquid,ETH,,2026-06-03T22:50:24.445671+00:00,1828.5,1828.6,1828.55,0.5468814087660115
Orderly,,PERP_ETH_USDC,2026-06-03T22:50:25.029079+00:00,1827.02,1827.03,1827.025,0.05473378853595821
Hyperliquid,ETH,,2026-06-03T22:51:24.462893+00:00,1829.8,1829.9,1829.85,0.5464928819309585
Orderly,,PERP_ETH_USDC,2026-06-03T22:51:24.933662+00:00,1828.3,1828.31,1828.3049999999998,0.05469546930075073
Hyperliquid,ETH,,2026-06-03T22:52:24.596788+00:00,1828.9,1829.0,1828.95,0.5467618032199297
Orderly,,PERP_ETH_USDC,2026-06-03T22:52:25.307918+00:00,1827.44,1827.45,1827.4450000000002,0.05472120911978694
Hyperliquid,ETH,,2026-06-03T22:53:24.630680+00:00,1825.1,1825.4,1825.25,1.6436104643209528
Orderly,,PERP_ETH_USDC,2026-06-03T22:53:25.127236+00:00,1823.63,1823.64,1823.6350000000002,0.05483553452303176
Hyperliquid,ETH,,2026-06-03T22:54:24.781193+00:00,1824.1,1824.2,1824.15,0.5482005317552636
Orderly,,PERP_ETH_USDC,2026-06-03T22:54:25.380741+00:00,1822.58,1822.59,1822.585,0.05486712553867669
Hyperliquid,ETH,,2026-06-03T22:55:24.915088+00:00,1823.8,1823.9,1823.85,0.5482907037318663
Orderly,,PERP_ETH_USDC,2026-06-03T22:55:25.509794+00:00,1822.29,1822.3,1822.295,0.05487585709224305
Hyperliquid,ETH,,2026-06-03T22:56:24.932361+00:00,1825.2,1825.3,1825.25,0.5478701547728204
Orderly,,PERP_ETH_USDC,2026-06-03T22:56:25.523641+00:00,1823.84,1823.85,1823.8449999999998,0.05482922068482193
Hyperliquid,ETH,,2026-06-03T22:57:25.082919+00:00,1829.2,1829.3,1829.25,0.5466721333875033
Orderly,,PERP_ETH_USDC,2026-06-03T22:57:25.762908+00:00,1827.08,1827.09,1827.085,0.054731991122421254
Hyperliquid,ETH,,2026-06-03T22:58:25.233471+00:00,1827.1,1827.2,1827.15,0.5473004405776013
Orderly,,PERP_ETH_USDC,2026-06-03T22:58:25.950559+00:00,1825.52,1825.53,1825.525,0.054778762273816596
Hyperliquid,ETH,,2026-06-03T22:59:25.384049+00:00,1826.5,1826.6,1826.55,0.5474802222764723
Orderly,,PERP_ETH_USDC,2026-06-03T22:59:25.924007+00:00,1824.94,1824.95,1824.9450000000002,0.05479617193937847
Hyperliquid,ETH,,2026-06-03T23:00:25.532006+00:00,1828.9,1829.0,1828.95,0.5467618032199297
Orderly,,PERP_ETH_USDC,2026-06-03T23:00:26.047106+00:00,1827.35,1827.36,1827.355,0.05472390422217306
Hyperliquid,ETH,,2026-06-03T23:01:25.668431+00:00,1829.7,1829.8,1829.75,0.5465227490089305
Orderly,,PERP_ETH_USDC,2026-06-03T23:01:26.296275+00:00,1828.18,1828.19,1828.185,0.05469905944962302
Hyperliquid,ETH,,2026-06-03T23:02:25.701829+00:00,1824.3,1824.4,1824.35,0.5481404335798308
Orderly,,PERP_ETH_USDC,2026-06-03T23:02:26.212571+00:00,1822.95,1822.96,1822.955,0.054855989314003394
Hyperliquid,ETH,,2026-06-03T23:03:25.805261+00:00,1819.9,1820.0,1819.95,0.5494656446600679
Orderly,,PERP_ETH_USDC,2026-06-03T23:03:26.408573+00:00,1818.15,1818.16,1818.1550000000002,0.05500081126191608
Hyperliquid,ETH,,2026-06-03T23:04:25.955792+00:00,1823.0,1823.1,1823.05,0.5485313074238723
Orderly,,PERP_ETH_USDC,2026-06-03T23:04:26.526326+00:00,1821.36,1821.37,1821.3649999999998,0.054903877037227065
Hyperliquid,ETH,,2026-06-03T23:05:26.018582+00:00,1823.6,1823.7,1823.65,0.5483508348648941
Orderly,,PERP_ETH_USDC,2026-06-03T23:05:26.539857+00:00,1822.12,1822.13,1822.125,0.054880976882586426
Hyperliquid,ETH,,2026-06-03T23:06:26.151946+00:00,1823.9,1824.0,1823.95,0.5482606431092357
Orderly,,PERP_ETH_USDC,2026-06-03T23:06:26.906640+00:00,1822.76,1822.77,1822.7649999999999,0.05486170735114458
Hyperliquid,ETH,,2026-06-03T23:07:26.169587+00:00,1821.1,1821.2,1821.15,0.5491035883926992
Orderly,,PERP_ETH_USDC,2026-06-03T23:07:26.759637+00:00,1819.61,1819.62,1819.6149999999998,0.05495668039662734
Hyperliquid,ETH,,2026-06-03T23:08:26.196503+00:00,1819.4,1819.5,1819.45,0.5496166423914317
Orderly,,PERP_ETH_USDC,2026-06-03T23:08:26.715695+00:00,1817.93,1817.94,1817.935,0.05500746726363102
Hyperliquid,ETH,,2026-06-03T23:09:26.252007+00:00,1819.9,1820.0,1819.95,0.5494656446600679
Orderly,,PERP_ETH_USDC,2026-06-03T23:09:26.796929+00:00,1818.42,1818.43,1818.4250000000002,0.05499264473371683
Hyperliquid,ETH,,2026-06-03T23:10:26.401114+00:00,1818.9,1819.0,1818.95,0.5497677231364746
Orderly,,PERP_ETH_USDC,2026-06-03T23:10:26.919642+00:00,1817.46,1817.47,1817.4650000000001,0.05502169230214009
Hyperliquid,ETH,,2026-06-03T23:11:26.536105+00:00,1820.4,1820.5,1820.45,0.549314729873982
Orderly,,PERP_ETH_USDC,2026-06-03T23:11:27.042000+00:00,1819.28,1819.29,1819.2849999999999,0.05496664898567792
Hyperliquid,ETH,,2026-06-03T23:12:26.686636+00:00,1823.0,1823.1,1823.05,0.5485313074238723
Orderly,,PERP_ETH_USDC,2026-06-03T23:12:27.237795+00:00,1821.49,1821.5,1821.495,0.05489995855048137
Hyperliquid,ETH,,2026-06-03T23:13:26.752771+00:00,1823.9,1824.0,1823.95,0.5482606431092357
Orderly,,PERP_ETH_USDC,2026-06-03T23:13:27.322501+00:00,1822.07,1822.08,1822.0749999999998,0.05488248288347574
Hyperliquid,ETH,,2026-06-03T23:14:26.837436+00:00,1824.6,1824.7,1824.65,0.5480503110192991
Orderly,,PERP_ETH_USDC,2026-06-03T23:14:27.350483+00:00,1822.99,1823.0,1822.995,0.05485478566858881
Hyperliquid,ETH,,2026-06-03T23:15:26.941638+00:00,1822.2,1822.3,1822.25,0.5487721223756842
Orderly,,PERP_ETH_USDC,2026-06-03T23:15:27.510343+00:00,1820.55,1820.56,1820.5549999999998,0.05492830483007053
Hyperliquid,ETH,,2026-06-03T23:16:27.053155+00:00,1823.5,1823.6,1823.55,0.5483809053763761
Orderly,,PERP_ETH_USDC,2026-06-03T23:16:27.638918+00:00,1821.98,1821.99,1821.9850000000001,0.05488519389561881
Hyperliquid,ETH,,2026-06-03T23:17:27.202155+00:00,1821.4,1821.7,1821.5500000000002,1.6469490269273668
Orderly,,PERP_ETH_USDC,2026-06-03T23:17:27.833751+00:00,1819.84,1819.85,1819.8449999999998,0.05494973473010562
Hyperliquid,ETH,,2026-06-03T23:18:27.319811+00:00,1817.6,1817.7,1817.65,0.5501609220704559
Orderly,,PERP_ETH_USDC,2026-06-03T23:18:27.939828+00:00,1815.44,1815.51,1815.475,0.38557402332687774
Hyperliquid,ETH,,2026-06-03T23:19:27.468844+00:00,1820.2,1820.3,1820.25,0.5493750858393575
Orderly,,PERP_ETH_USDC,2026-06-03T23:19:28.026162+00:00,1818.56,1818.57,1818.565,0.054988411192291205
Hyperliquid,ETH,,2026-06-03T23:20:27.603921+00:00,1820.9,1821.0,1820.95,0.5491638979648483
Orderly,,PERP_ETH_USDC,2026-06-03T23:20:28.308557+00:00,1819.26,1819.27,1819.2649999999999,0.05496725325882104
Hyperliquid,ETH,,2026-06-03T23:21:27.718883+00:00,1820.2,1820.3,1820.25,0.5493750858393575
Orderly,,PERP_ETH_USDC,2026-06-03T23:21:28.280733+00:00,1818.74,1818.75,1818.745,0.0549829690252944
Hyperliquid,ETH,,2026-06-03T23:22:27.842892+00:00,1821.8,1821.9,1821.85,0.5488926091617665
Orderly,,PERP_ETH_USDC,2026-06-03T23:22:28.504913+00:00,1820.05,1820.06,1820.0549999999998,0.05494339456769662
Hyperliquid,ETH,,2026-06-03T23:23:27.957420+00:00,1817.9,1818.0,1817.95,0.5500701339415773
Orderly,,PERP_ETH_USDC,2026-06-03T23:23:28.615751+00:00,1816.22,1816.23,1816.225,0.055059257525862194
Hyperliquid,ETH,,2026-06-03T23:24:28.049825+00:00,1816.0,1816.1,1816.05,0.5506456320030233
Orderly,,PERP_ETH_USDC,2026-06-03T23:24:28.647961+00:00,1814.15,1814.16,1814.1550000000002,0.055122081630240544
Hyperliquid,ETH,,2026-06-03T23:25:28.057312+00:00,1819.3,1819.4,1819.35,0.5496468518984057
Orderly,,PERP_ETH_USDC,2026-06-03T23:25:28.726642+00:00,1817.67,1817.68,1817.6750000000002,0.05501533552472749
Hyperliquid,ETH,,2026-06-03T23:26:28.102261+00:00,1819.6,1819.7,1819.65,0.5495562333423264
Orderly,,PERP_ETH_USDC,2026-06-03T23:26:28.719484+00:00,1818.23,1818.24,1818.2350000000001,0.05499839129700453
Hyperliquid,ETH,,2026-06-03T23:27:28.236018+00:00,1820.6,1820.7,1820.65,0.5492543871701668
Orderly,,PERP_ETH_USDC,2026-06-03T23:27:28.792322+00:00,1819.08,1819.09,1819.085,0.054972692315042475
Hyperliquid,ETH,,2026-06-03T23:28:28.368955+00:00,1820.9,1821.0,1820.95,0.5491638979648483
Orderly,,PERP_ETH_USDC,2026-06-03T23:28:28.951996+00:00,1819.28,1819.29,1819.2849999999999,0.05496664898567792
Hyperliquid,ETH,,2026-06-03T23:29:28.505130+00:00,1821.6,1821.7,1821.65,0.5489528723966537
Orderly,,PERP_ETH_USDC,2026-06-03T23:29:29.036085+00:00,1819.94,1819.95,1819.9450000000002,0.05494671542266884
Hyperliquid,ETH,,2026-06-03T23:30:28.596203+00:00,1822.8,1822.9,1822.85,0.5485914913467177
Orderly,,PERP_ETH_USDC,2026-06-03T23:30:29.178139+00:00,1821.14,1821.15,1821.145,0.05491050959693437
Hyperliquid,ETH,,2026-06-03T23:31:28.746752+00:00,1821.9,1822.0,1821.95,0.5488624825045092
Orderly,,PERP_ETH_USDC,2026-06-03T23:31:29.443702+00:00,1820.31,1820.32,1820.315,0.05493554686958523
Hyperliquid,ETH,,2026-06-03T23:32:28.883960+00:00,1822.8,1822.9,1822.85,0.5485914913467177
Orderly,,PERP_ETH_USDC,2026-06-03T23:32:29.396646+00:00,1821.22,1821.23,1821.225,0.05490809757163945
Hyperliquid,ETH,,2026-06-03T23:33:28.982107+00:00,1819.1,1819.2,1819.15,0.5497072808736851
Orderly,,PERP_ETH_USDC,2026-06-03T23:33:29.628398+00:00,1817.46,1817.47,1817.4650000000001,0.05502169230214009
Hyperliquid,ETH,,2026-06-03T23:34:28.992939+00:00,1819.0,1819.1,1819.05,0.549737500343086
Orderly,,PERP_ETH_USDC,2026-06-03T23:34:29.588880+00:00,1817.39,1817.4,1817.395,0.05502381155440014
Hyperliquid,ETH,,2026-06-03T23:35:29.004558+00:00,1819.5,1819.6,1819.55,0.5495864362062546
Orderly,,PERP_ETH_USDC,2026-06-03T23:35:29.582645+00:00,1817.89,1817.9,1817.895,0.05500867761884435
Orderly,,PERP_ETH_USDC,2026-06-03T23:36:29.425542+00:00,1815.66,1815.67,1815.665,0.05507623928417911
Hyperliquid,ETH,,2026-06-03T23:37:29.176594+00:00,1817.5,1817.6,1817.55,0.5501911914385247
Orderly,,PERP_ETH_USDC,2026-06-03T23:37:29.941551+00:00,1816.45,1816.46,1816.455,0.05505228590849157
Hyperliquid,ETH,,2026-06-03T23:38:29.192744+00:00,1814.6,1814.7,1814.65,0.5510704543583413
Orderly,,PERP_ETH_USDC,2026-06-03T23:38:29.996615+00:00,1812.67,1812.68,1812.6750000000002,0.05516708731565727
Hyperliquid,ETH,,2026-06-03T23:39:29.309117+00:00,1815.5,1815.6,1815.55,0.5507972790609404
Orderly,,PERP_ETH_USDC,2026-06-03T23:39:30.084624+00:00,1813.73,1813.74,1813.7350000000001,0.055134846049675966
Hyperliquid,ETH,,2026-06-03T23:40:29.458773+00:00,1817.8,1817.9,1817.85,0.5501003933225317
Orderly,,PERP_ETH_USDC,2026-06-03T23:40:30.268276+00:00,1817.54,1817.55,1817.545,0.0550192704994424
Hyperliquid,ETH,,2026-06-03T23:41:29.585936+00:00,1817.0,1817.1,1817.05,0.550342588260692
Orderly,,PERP_ETH_USDC,2026-06-03T23:41:30.393971+00:00,1815.63,1815.64,1815.6350000000002,0.055077149316855555
